Time,Xg,Yg,Zg
3.45953176,0.074771196,0.175057889,0.254253598
3.465856316,0.067352898,0.207754223,0.270483414
3.472180871,0.061272835,0.23735808,0.253653316
3.478505426,0.056107291,0.262696594,0.205508899
3.484829982,0.050678921,0.282940599,0.132990423
3.491154537,0.043415301,0.297803953,0.047012706
3.497479092,0.032855407,0.307624404,-0.039604554
3.503803647,0.018121815,0.313284436,-0.114565239
3.510128203,-0.000812774,0.315981188,-0.168304194
3.516452758,-0.023162595,0.316905524,-0.195468012
3.522777313,-0.047656943,0.316923852,-0.195377213
3.529101869,-0.073039034,0.31635976,-0.171463792
3.535426424,-0.098549515,0.314943928,-0.129948698
3.541750979,-0.124209811,0.311948561,-0.078198628
3.548075535,-0.150789839,0.306464208,-0.023232597
3.55440009,-0.17945845,0.297731608,0.029264303
3.560724645,-0.211232926,0.285424655,0.075274241
3.567049201,-0.246423312,0.269798174,0.112216362
3.573373756,-0.284278303,0.251659969,0.138420801
3.579698311,-0.322976349,0.232184757,0.152640235
3.586022867,-0.359989,0.212638206,0.1538679
3.592347422,-0.392713875,0.194105129,0.141566302
3.598671977,-0.419177579,0.177308557,0.116209335
3.604996533,-0.43857938,0.162569172,0.079877828
3.611321088,-0.451495862,0.149901283,0.03658593
3.617645643,-0.459678584,0.13919145,-0.007920944
3.623970199,-0.465512211,0.130377236,-0.046985324
3.630294754,-0.471312324,0.123546506,-0.074342063
3.636619309,-0.478690986,0.118911124,-0.085581263
3.642943865,-0.488187385,0.116660394,-0.079344165
3.64926842,-0.499262162,0.116750274,-0.05786246
3.655592975,-0.510623214,0.118715173,-0.026617743
3.66191753,-0.520735339,0.121588161,0.006853838
3.668242086,-0.528307592,0.123981923,0.034732386
3.674566641,-0.532571457,0.124327913,0.050800985
3.680891196,-0.53325223,0.121213943,0.051940718
3.687215752,-0.530261689,0.113721217,0.038827374
3.693540307,-0.523255248,0.101655075,0.015644495
3.699864862,-0.511257547,0.085592802,-0.011097596
3.706189418,-0.492543259,0.066727703,-0.034300679
3.712513973,-0.464869358,0.046552835,-0.048094275
3.718838528,-0.426023631,0.026478754,-0.049243678
3.725163084,-0.374529631,0.007500177,-0.03780139
3.731487639,-0.310277063,-0.009990256,-0.016881379
3.737812194,-0.234856499,-0.026191275,0.008314701
3.74413675,-0.151466963,-0.041698927,0.031894643
3.750461305,-0.064403821,-0.057200141,0.048685
3.75678586,0.021726238,-0.073157199,0.055282616
3.763110416,0.102826242,-0.08958365,0.050525024
3.769434971,0.175920787,-0.105976502,0.035354426
3.775759526,0.239390154,-0.1214142,0.012232688
3.782084082,0.292792427,-0.134774569,-0.015625289
3.788408637,0.336382869,-0.144990563,-0.044925041
3.794733192,0.370540696,-0.151256166,-0.072686604
3.801057748,0.395335183,-0.153120592,-0.096318456
3.807382303,0.41039819,-0.150455522,-0.113476362
3.813706858,0.415142974,-0.143329776,-0.121903461
3.820031413,0.409227195,-0.131860151,-0.119451563
3.826355969,0.393054611,-0.116113815,-0.104398658
3.832680524,0.368084991,-0.096114446,-0.076035803
3.839005079,0.336786139,-0.071960282,-0.035351056
3.845329635,0.302193525,-0.044013819,0.014455173
3.85165419,0.26719424,-0.013088289,0.067890646
3.857978745,0.233766674,0.019451396,0.117696673
3.864303301,0.202441481,0.0517325,0.155975021
3.870627856,0.172187749,0.081576163,0.175719527
3.876952411,0.140790073,0.106816571,0.172403471
3.883276967,0.105615397,0.125655145,0.145214835
3.889601522,0.064532304,0.136951553,0.097589715
3.895926077,0.016689357,0.140369545,0.036856971
3.902250633,-0.037095412,0.136338826,-0.026970548
3.908575188,-0.094449547,0.125849814,-0.083005389
3.914899743,-0.152008713,0.11014781,-0.121492613
3.921224299,-0.206217976,0.090420519,-0.135571267
3.927548854,-0.254086735,0.067569475,-0.122423858
3.933873409,-0.293639089,0.042123893,-0.083614975
3.940197965,-0.32392207,0.014306378,-0.02462502
3.94652252,-0.344605032,-0.015789223,0.046233965
3.952847075,-0.35536209,-0.047980309,0.119225533
3.959171631,-0.355317209,-0.081817206,0.184611909
3.965496186,-0.342814668,-0.116502226,0.233858423
3.971820741,-0.315660103,-0.150925389,0.260505124
3.978145296,-0.271800213,-0.183793709,0.260709577
3.984469852,-0.210235797,-0.213800387,0.233537293
3.990794407,-0.131856647,-0.239771749,0.181081705
3.997118962,-0.039888554,-0.260745398,0.108442029
4.003443518,0.060245174,-0.275965584,0.023508405
4.009768073,0.161659389,-0.284818406,-0.063554785
4.016092628,0.257155861,-0.286755658,-0.141235577
4.022417184,0.340463349,-0.281261895,-0.198042364
4.028741739,0.407216338,-0.267902148,-0.224207351
4.035066294,0.455406938,-0.246453872,-0.213466009
4.04139085,0.485219758,-0.217088751,-0.164540496
4.047715405,0.498361933,-0.180542194,-0.08193498
4.05403996,0.497159484,-0.138201665,0.024251886
4.060364516,0.483751883,-0.092062957,0.139590544
4.066689071,0.459659006,-0.044540978,0.247497762
4.073013626,0.425840843,0.001833585,0.331928326
4.079338182,0.383176592,0.044763081,0.380036495
4.085662737,0.333126467,0.082491475,0.384256186
4.091987292,0.278265842,0.113995904,0.343387827
4.098311848,0.222424212,0.139016772,0.262525063
4.104636403,0.170305603,0.157927263,0.15193331
4.110960958,0.12666101,0.171486997,0.025221819
4.117285514,0.095257107,0.180553333,-0.102734221
4.123610069,0.077975921,0.185829127,-0.217691395
4.129934624,0.074353635,0.187707268,-0.307471784
4.13625918,0.081730934,0.186237316,-0.362854081
4.142583735,0.095988884,0.181200501,-0.378028688
4.14890829,0.11265202,0.172249175,-0.350820718
4.155232845,0.128020924,0.159054756,-0.282862427
4.161557401,0.139991213,0.141416703,-0.179770958
4.167881956,0.148325644,0.119309275,-0.051217723
4.174206511,0.154331992,0.092872609,0.089357101
4.180531067,0.160096237,0.062378432,0.225656798
4.186855622,0.167560504,0.028209548,0.340223838
4.193180177,0.177770944,-0.009116896,0.416842236
4.199504733,0.190542844,-0.048875753,0.443289694
4.205829288,0.20462895,-0.090031675,0.413856977
4.212153843,0.218291672,-0.131152542,0.330974276
4.218478399,0.230036747,-0.170389728,0.205406359
4.224802954,0.239215174,-0.205564136,0.054787427
4.231127509,0.246257765,-0.234368356,-0.099315802
4.237452065,0.252449339,-0.254659165,-0.235220662
4.24377662,0.259324399,-0.264782674,-0.334970459
4.250101175,0.267909114,-0.26385766,-0.387316657
4.256425731,0.278094352,-0.251947117,-0.389176434
4.262750286,0.288380641,-0.230073392,-0.345311883
4.269074841,0.296105151,-0.200071183,-0.266455904
4.275399397,0.298090907,-0.164313653,-0.166508996
4.281723952,0.291510455,-0.125377669,-0.059627676
4.288048507,0.274682498,-0.085725801,0.042038068
4.294373063,0.247545395,-0.047472124,0.129495276
4.300697618,0.211665108,-0.012270108,0.196903353
4.307022173,0.169795169,0.018676641,0.240769517
4.313346728,0.125155053,0.04451449,0.258938699
4.319671284,0.080678869,0.064605393,0.249971484
4.325995839,0.03848046,0.07841448,0.213268695
4.332320394,-0.000310971,0.085459451,0.149922759
4.33864495,-0.035332697,0.085333241,0.063898654
4.344969505,-0.066515145,0.077781592,-0.037081811
4.35129406,-0.093567346,0.062796285,-0.141562818
4.357618616,-0.115639133,0.040679816,-0.235625471
4.363943171,-0.131301103,0.012049448,-0.305309726
4.370267726,-0.138856166,-0.022226811,-0.339635493
4.376592282,-0.136867442,-0.061142002,-0.33336666
4.382916837,-0.12470404,-0.103668817,-0.288630002
4.389241392,-0.102898398,-0.148838589,-0.214774068
4.395565948,-0.073177612,-0.195746626,-0.126357409
4.401890503,-0.038149435,-0.243476492,-0.039732687
4.408215058,-0.000746852,-0.290967951,0.030848023
4.414539614,0.03638185,-0.336879439,0.07650023
4.420864169,0.071337225,-0.379506452,0.095407041
4.427188724,0.1031458,-0.416807022,0.092484132
4.43351328,0.131616838,-0.446556386,0.07716876
4.439837835,0.156960873,-0.466613468,0.060071279
4.44616239,0.179332742,-0.475244151,0.049568236
4.452486946,0.198479041,-0.471423174,0.04940462
4.458811501,0.213619837,-0.455035998,0.058013414
4.465136056,0.223598239,-0.426925592,0.069674725
4.471460611,0.227226946,-0.388770164,0.077022715
4.477785167,0.223687819,-0.342824075,0.073973854
4.484109722,0.212825615,-0.291590925,0.058040498
4.490434277,0.195223939,-0.237513402,0.031242691
4.496758833,0.172040381,-0.182753803,-0.00065227
4.503083388,0.144673032,-0.129105619,-0.030231942
4.509407943,0.114395009,-0.078031424,-0.051078876
4.515732499,0.082102585,-0.030780556,-0.059966345
4.522057054,0.048273446,0.011483981,-0.057804987
4.528381609,0.013144455,0.047618094,-0.049005148
4.534706165,-0.022972164,0.076530145,-0.039511652
4.54103072,-0.059373451,0.097313909,-0.034267877
4.547355275,-0.09479312,0.109435901,-0.035091266
4.553679831,-0.127459866,0.112904113,-0.039806548
4.560004386,-0.155385091,0.108343825,-0.043029032
4.566328941,-0.176788001,0.096933158,-0.038377132
4.572653497,-0.190510023,0.08019801,-0.021340203
4.578978052,-0.196270962,0.059717,0.008262034
4.585302607,-0.194676643,0.036823571,0.045205435
4.591627163,-0.186979972,0.012400312,0.079704525
4.597951718,-0.174688933,-0.013164814,0.100047552
4.604276273,-0.159170322,-0.039842546,0.096254967
4.610600829,-0.14139546,-0.067690382,0.063589854
4.616925384,-0.121914312,-0.096538247,0.004734343
4.623249939,-0.101050638,-0.125745442,-0.070163779
4.629574494,-0.079219739,-0.154123895,-0.145699044
4.63589905,-0.057218255,-0.180069692,-0.205066615
4.642223605,-0.036343934,-0.20187416,-0.234425665
4.64854816,-0.018270249,-0.218121145,-0.22645376
4.654872716,-0.004701147,-0.228041521,-0.182039767
4.661197271,0.003074142,-0.231703169,-0.10966639
4.667521826,0.004555488,-0.229964386,-0.02277371
4.673846382,0.00017997,-0.224195522,0.063978823
4.680170937,-0.008833344,-0.215852279,0.138332487
4.686495492,-0.020905126,-0.206037218,0.1928299
4.692820048,-0.034640736,-0.19519435,0.225381444
4.699144603,-0.049297901,-0.183040438,0.238059607
4.705469158,-0.064993355,-0.168758514,0.234806346
4.711793714,-0.08255312,-0.151389857,0.219086359
4.718118269,-0.103041117,-0.130290998,0.192470704
4.724442824,-0.127125559,-0.105497218,0.154713549
4.73076738,-0.154514741,-0.077863477,0.105248761
4.737091935,-0.183683965,-0.048929165,0.045420454
4.74341649,-0.212023019,-0.020549221,-0.019595464
4.749741046,-0.236389265,0.005582245,-0.080181642
4.756065601,-0.253905553,0.028348833,-0.123547965
4.762390156,-0.262747767,0.047419853,-0.136758407
4.768714712,-0.262659978,0.063171957,-0.110700845
4.775039267,-0.255020886,0.076349186,-0.043734218
4.781363822,-0.242435274,0.087583444,0.056283762
4.787688377,-0.227986235,0.096954388,0.172464778
4.794012933,-0.214399827,0.103762396,0.281983308
4.800337488,-0.203401366,0.106619778,0.36109258
4.806662043,-0.195470325,0.103855266,0.390721075
4.812986599,-0.190053759,0.094112393,0.361079098
4.819311154,-0.186128914,0.076943997,0.273970797
4.825635709,-0.18287583,0.053192154,0.142185788
4.831960265,-0.180179038,0.025002903,-0.013783419
4.83828482,-0.17874105,-0.004559413,-0.170670652
4.844609375,-0.179738453,-0.032200372,-0.307545974
4.850933931,-0.184131508,-0.055182915,-0.409679912
4.857258486,-0.191884473,-0.071970081,-0.470226961
4.863583041,-0.201411145,-0.082519328,-0.489558409
4.869907597,-0.20950342,-0.088134486,-0.472847385
4.876232152,-0.211845766,-0.090925014,-0.427026896
4.882556707,-0.204016814,-0.093051468,-0.358336208
4.888881263,-0.182700567,-0.096006697,-0.271324554
4.895205818,-0.146737844,-0.100169163,-0.169531304
4.901530373,-0.097678431,-0.104771248,-0.057350981
4.907854929,-0.039639405,-0.108282716,0.057918704
4.914179484,0.021511587,-0.109066267,0.164969024
4.920504039,0.079418624,-0.106067942,0.249119965
4.926828595,0.128578875,-0.099293275,0.294869928
4.93315315,0.16537917,-0.08989556,0.289771381
4.939477705,0.188551646,-0.079839994,0.228468029
4.945802261,0.198967514,-0.071259242,0.11552872
4.952126816,0.198903431,-0.065728924,-0.034021428
4.958451371,0.19107709,-0.06372505,-0.196915239
4.964775926,0.177803093,-0.06446625,-0.346206426
4.971100482,0.160550857,-0.066210803,-0.457037983
4.977425037,0.140020334,-0.066917289,-0.512065793
4.983749592,0.11664948,-0.065044388,-0.50505667
4.990074148,0.091302406,-0.060207467,-0.441706373
4.996398703,0.065817831,-0.053449405,-0.337537656
5.002723258,0.043148225,-0.047009,-0.213580694
5.009047814,0.026972424,-0.043640627,-0.091142661
5.015372369,0.020863716,-0.045695606,0.012843331
5.021696924,0.027270116,-0.05426457,0.088679706
5.02802148,0.046650689,-0.068669107,0.13440084
5.034346035,0.077079343,-0.086482203,0.154098922
5.04067059,0.11448499,-0.104085944,0.154924263
5.046995146,0.153492842,-0.117598986,0.14393168
5.053319701,0.188635305,-0.123884894,0.125859363
5.059644256,0.215579675,-0.121326849,0.102482388
5.065968812,0.232014306,-0.110133171,0.073551005
5.072293367,0.237946437,-0.09209469,0.038730559
5.078617922,0.235354547,-0.069895873,-0.000390403
5.084942478,0.227341375,-0.046225232,-0.039152287
5.091267033,0.217082661,-0.022988486,-0.070118525
5.097591588,0.206913133,-0.000881478,-0.084836096
5.103916144,0.197823488,0.020553777,-0.076520042
5.110240699,0.189487245,0.042439821,-0.04274197
5.116565254,0.180750337,0.065843613,0.012855217
5.122889809,0.170363918,0.091106236,0.080512953
5.129214365,0.157672593,0.117480774,0.146155554
5.13553892,0.143005917,0.143221916,0.194612988
5.141863475,0.1276433,0.166104703,0.213385915
5.148188031,0.113384718,0.184191082,0.19588472
5.154512586,0.101902878,0.196567701,0.143220689
5.160837141,0.094126655,0.203780702,0.064053586
5.167161697,0.08988697,0.207792825,-0.027434595
5.173486252,0.08795461,0.211450836,-0.114844127
5.179810807,0.08645397,0.21762083,-0.183217128
5.186135363,0.08350079,0.228266706,-0.222088432
5.192459918,0.07783398,0.24377214,-0.227204759
5.198784473,0.069217952,0.262730045,-0.200619142
5.205109029,0.058477976,0.282271635,-0.149342688
5.211433584,0.047164097,0.298831835,-0.083109174
5.217758139,0.036970602,0.309108088,-0.011976949
5.224082695,0.02912111,0.310912405,0.055573087
5.23040725,0.023936078,0.303659586,0.113638852
5.236731805,0.020729535,0.288361427,0.158935496
5.243056361,0.018062284,0.267162594,0.190120679
5.249380916,0.014253388,0.242601624,0.206842653
5.255705471,0.007964948,0.216860552,0.208962089
5.262030027,-0.001343704,0.191253925,0.196257507
5.268354582,-0.01324295,0.166109952,0.168691479
5.274679137,-0.026487658,0.141050031,0.127078197
5.281003692,-0.039430639,0.115530522,0.073832692
5.287328248,-0.050539526,0.089422038,0.013445245
5.293652803,-0.058834596,0.063396318,-0.04758605
5.299977358,-0.064103939,0.038968264,-0.101454347
5.306301914,-0.066840316,0.018171449,-0.140262009
5.312626469,-0.067947237,0.002981463,-0.157481581
5.318951024,-0.068341987,-0.005305685,-0.149306217
5.32527558,-0.068612398,-0.006515515,-0.115559679
5.331600135,-0.068853608,-0.001695897,-0.059946044
5.33792469,-0.068734575,0.007164794,0.010421969
5.344249246,-0.067752104,0.017710167,0.086115185
5.350573801,-0.065557577,0.027887,0.156874345
5.356898356,-0.062215538,0.036491307,0.213199702
5.363222912,-0.058282531,0.043411687,0.247754537
5.369547467,-0.054667207,0.04949889,0.256351161
5.375872022,-0.052320659,0.056119004,0.23838222
5.382196578,-0.051875562,0.064553024,0.19666853
5.388521133,-0.053377614,0.075451861,0.136796973
5.394845688,-0.056223241,0.088528872,0.066102832
5.401170244,-0.059344024,0.102583565,-0.007500253
5.407494799,-0.061587611,0.115833105,-0.076628857
5.413819354,-0.062170062,0.126424469,-0.135291681
5.42014391,-0.061043082,0.132945185,-0.179383248
5.426468465,-0.059043306,0.134761769,-0.206775026
5.43279302,-0.057761663,0.132085259,-0.217062452
5.439117575,-0.059164204,0.125765235,-0.211102647
5.445442131,-0.065078979,0.11690953,-0.190516627
5.451766686,-0.076707743,0.106482526,-0.157318536
5.458091241,-0.094311524,0.095032126,-0.11377334
5.464415797,-0.117159563,0.082637868,-0.062489754
5.470740352,-0.143743007,0.069083427,-0.00665564
5.477064907,-0.172168992,0.054170088,0.049747859
5.483389463,-0.200596671,0.038035582,0.101932632
5.489714018,-0.227571979,0.021343327,0.144618713
5.496038573,-0.2521626,0.005258906,0.17270055
5.502363129,-0.273871551,-0.008786967,0.182157093
5.508687684,-0.292389103,-0.019468081,0.170987266
5.515012239,-0.307299705,-0.025933519,0.139900354
5.521336795,-0.317873718,-0.028047007,0.092521349
5.52766135,-0.323039461,-0.026410195,0.03498252
5.533985905,-0.321562377,-0.022163709,-0.025064606
5.540310461,-0.312379815,-0.016639524,-0.079816011
5.546635016,-0.294979751,-0.010989629,-0.12274151
5.552959571,-0.269690533,-0.005920733,-0.149720799
5.559284127,-0.237773589,-0.001621895,-0.159609563
5.565608682,-0.201273138,0.002101963,-0.154108694
5.571933237,-0.162654958,0.005554764,-0.137000423
5.578257793,-0.12433394,0.008848079,-0.112986685
5.584582348,-0.088225272,0.011697511,-0.086465712
5.590906903,-0.055445745,0.013401363,-0.060582912
5.597231458,-0.026243645,0.013016194,-0.036793297
5.603556014,-0.000164518,0.009668611,-0.015007356
5.609880569,0.023610677,0.002890382,0.005787221
5.616205124,0.04586661,-0.007146344,0.026673764
5.62252968,0.06701653,-0.019581632,0.048026228
5.628854235,0.086922602,-0.033028707,0.069060878
5.63517879,0.104913949,-0.045889302,0.087860073
5.641503346,0.119978802,-0.056715363,0.101848652
5.647827901,0.131054868,-0.064494959,0.108556606
5.654152456,0.137317146,-0.068770979,0.106413231
5.660477012,0.138370908,-0.0695648,0.095313122
5.666801567,0.134294642,-0.067149896,0.076771581
5.673126122,0.125529892,-0.061775174,0.053618956
5.679450678,0.112665059,-0.053454529,0.029327219
5.685775233,0.096192703,-0.041911671,0.007172931
