time,ext_side_integral,flux_uo_avg,fuel_temp_avg,fuel_temp_max,fuel_temp_min,heatpipe_surface_temp_avg,hp_end_heat_integral,hp_heat_integral,mirror_side_integral,mod_temp_avg,mod_temp_max,mod_temp_min,monolith_temp_avg,monolith_temp_max,monolith_temp_min,power,tb_integral,total_sink
188,174.93940641408,1040.3233077851,868.25758076739,882.4650581127,840.72777741086,866.00705627645,-852.1826492646,40576.325612832,-11613.066399089,868.20111206631,881.60850892714,844.68695577523,867.42317201503,882.07362108286,839.28689296485,55477.608529321,3453.3644632144,31739.380434107
189,174.52989184688,1028.663107004,868.11512106954,882.27540441004,840.63231267633,865.87562833856,-850.57464791577,40266.001767489,-11601.806043341,868.05913036173,881.42922849475,844.58263503503,867.28582606225,881.88683944925,839.19622863785,55135.851658066,3446.2886942193,31434.439662299
189,174.53684050793,1030.3544875847,868.11855320818,882.28113334742,840.6340138095,865.87806577286,-850.6051805376,40306.877300158,-11600.793874805,868.06232906992,881.43336384344,844.584551219,867.28880013344,881.89230893886,839.1976493985,55177.533186064,3446.1935428559,31476.20862818
190,174.12704748906,1018.878910543,867.97588849424,882.09160653368,840.53849353533,865.74631602456,-848.99304748612,40000.89879221,-11589.309060919,867.92013341985,881.25404359311,844.48016803046,867.15118741273,881.70561815052,839.10690336753,54840.08169827,3439.0775754455,31175.801306739
190,174.13397286927,1020.5646119747,867.97930904906,882.09731597582,840.54018893413,865.74874527993,-849.02348490269,40041.637230158,-11588.300211737,867.9233213539,881.25816495646,844.48207773405,867.15415147731,881.71106905665,839.10831937176,54881.623401929,3438.9827524969,31217.430258884
191,173.72394281874,1009.2711461365,867.83645398511,881.90792854045,840.44462253893,865.61668966608,-847.40740936285,39739.94768985,-11576.595718077,867.78092659043,881.0788196748,844.37764234554,867.01628736831,881.52448199932,839.01750113366,54548.424091563,3431.8280343448,30921.496539573
191,173.73084463755,1010.9510998933,867.83986281756,881.9136182601,840.44631213496,865.61911064375,-847.43775030503,39780.547376028,-11575.590228187,867.78410362109,881.08292688556,844.37954549179,867.01924130597,881.52991410465,839.0189123241,54589.824281574,3431.7335434531,30962.983785627
192,173.32061819948,999.83727301576,867.69683182774,881.72438246256,840.35070886158,865.48676484861,-845.81791851505,39483.09133557,-11563.670751507,867.64152432989,880.90357109175,844.27506796183,866.88114093666,881.34344342951,838.92803119976,54260.824789222,3424.5414960747,30671.464779823
192,173.32749619578,1001.5114152313,867.70022880882,881.73005224892,840.35239259122,865.48917745656,-845.84816179623,39523.550726164,-11562.668658513,867.64469033683,880.90766399339,844.27696447921,866.88408463534,881.34885653241,838.92943752305,54302.081891886,3424.4473406236,30712.808742673
193,172.91711325241,990.57479514198,867.55703608044,881.54098012489,840.25676151043,865.35655690896,-844.22475711385,39230.273613933,-11550.538817782,867.50194086237,880.72831194595,844.1724546804,866.7457628873,881.16251466232,838.83850266102,53977.230701748,3417.2193601465,30425.646512436
193,172.92396718297,992.24306624928,867.56042108995,881.54662978165,840.25843931422,865.35896106144,-844.25490161681,39270.591270333,-11549.540156704,867.50509573345,880.73239039277,844.17434450204,866.74869624257,881.167908575,838.83990406726,54018.343250321,3417.1255433215,30466.845722516
194,172.51346687412,981.48126019764,867.417080578,881.35773314801,840.1627893285,865.22608093951,-842.62810459478,38981.4393931,-11537.204495626,867.36219018368,880.55305609503,844.0698121252,866.6101677555,880.98170770948,838.74892444747,53697.589681542,3409.8630003528,30183.983260106
194,172.52029649412,983.14360055414,867.42045349522,881.36336247697,840.16446114682,865.22847655039,-842.65814921187,39021.613870331,-11536.209301774,867.36533380624,880.55711994377,844.07169518405,866.61309066247,880.98708224235,838.7503208866,53738.556202959,3409.7695252597,30225.036241098
195,172.10971722585,972.55425360002,867.27697892392,881.17465293243,840.06880099183,865.09535178393,-841.02813755782,38736.534380911,-11523.672289695,867.22228605432,880.37781714503,843.9671497397,866.47436983612,880.80103435838,838.65930532214,53421.850371174,3402.4737659565,29946.417436841
195,172.11652230234,974.2106062872,867.28033963388,881.18026174526,840.07046676791,865.09773877114,-841.05808122209,38776.564302468,-11522.680597355,867.22541832108,880.38186625633,843.96902597196,866.47728219489,880.80638933133,838.6606967465,53462.669462079,3402.3806356036,29987.322781796
196,171.70590175552,963.79140068886,867.13674450001,880.99175067348,839.97480501472,864.9643840453,-839.42502988404,38495.505183918,-11509.946629941,867.08224200882,880.20260845699,843.86447679293,866.33838319253,880.62050618654,838.56965388548,53149.962260211,3395.0529817592,29712.892407607
196,171.71268206774,965.4417117079,867.14009289371,880.99733879158,839.97646469448,864.96676233104,-839.4548715759,38535.38924437,-11508.958472545,867.08536281807,880.20664270164,843.86634613779,866.34128490837,880.6258414287,838.57104024964,53190.632589725,3394.9601990005,29753.648781318
197,171.30205721402,955.19036628014,866.99639047086,880.80903736643,839.88080975317,864.83319209074,-837.81895278689,38258.299295786,-11496.031874199,866.94207136033,880.02744315746,843.76180238287,866.20222166114,880.44013456662,838.47997857904,52881.875682519,3387.6019484594,29483.352474474
197,171.30881255247,956.83458449703,866.99972644501,880.81460462039,839.88246328554,864.83556160125,-837.84869154247,38298.036256842,-11495.047283431,866.94518061561,880.03146241344,843.7636647828,866.20511264426,880.44544991587,838.48135984019,52922.395989113,3387.5095159659,29523.958610387
198,170.89821966603,946.74885416488,866.8559297871,880.62652380959,839.7868234082,864.70179005491,-836.21007484389,38024.865085964,-11481.932309267,866.80178720387,879.85233414067,843.65913544003,866.06589885474,880.26213578015,838.39028768894,52617.541796658,3380.1219429049,29257.742864425
198,170.9049498413,948.38693339317,866.85925324844,880.63207004656,839.78847074686,864.70415072353,-836.2397097847,38064.453830198,-11480.951312193,866.80488481814,879.85633829774,843.66099084314,866.06877902404,880.26650039965,838.39166380804,52657.910940225,3380.0298630875,29298.197621149
199,170.49442451674,938.46460866141,866.7153751945,880.44422061797,839.69285403089,864.57019184785,-834.59856205452,37795.151839771,-11467.652146675,866.66140242537,879.67729408072,843.55648473305,865.92942817108,880.08495339168,838.30058935036,52356.912636125,3372.6142187778,29036.009774336
199,170.50112934057,940.096502876,866.71868605028,880.44974568673,839.69449512996,864.5725436083,-834.62809230066,37834.591255018,-11466.67477016,866.66448831202,879.68128302485,843.5583330878,865.9322974459,880.08930138884,838.30196028881,52397.129482706,3372.522494066,29076.312015964
200,170.09070649696,930.33540882706,866.57473922615,880.262138209,839.59890952028,864.43841115074,-832.98457783288,37569.109618048,-11453.195533381,866.52092969461,879.5023354164,843.45385886611,865.79282278664,879.90788315435,838.21089154631,52099.940962921,3365.0800069915,28818.100220322
200,170.09738580128,931.96107706606,866.57803739366,880.26764197463,839.60054433893,864.44075394384,-833.01400260236,37608.398712099,-11452.221801221,866.52400377639,879.50630904662,843.45570012681,865.79568109503,879.91221441962,838.21225726963,52140.004500218,3364.9886394824,28858.248933559
201,169.68709970178,922.35907329919,866.43403421748,880.08028682388,839.50499763086,864.30646142771,-831.36828310373,37346.689377786,-11438.566542474,866.38038147956,879.32747037655,843.35126628754,865.65609567019,879.73093689937,838.12120211423,51846.580389161,3357.5205160258,28603.962167936
201,169.69375332731,923.97847657357,866.43731961834,880.08576915969,839.50662613078,864.30879519737,-831.39760164173,37385.827208867,-11437.596477766,866.38344368325,879.33142859028,843.35310041106,865.65894294395,879.73525132284,838.12256259021,51886.489657976,3357.4295077644,28643.956390551
202,169.28363758267,914.53345616762,866.29327230236,879.89867652058,839.41112597221,864.17435592446,-829.74983636186,37127.842869296,-11423.769182831,866.23977004308,879.15271096479,843.24871528889,865.51925958008,879.55412624156,838.03152874588,51596.785279587,3349.9369320286,28393.544419715
202,169.29026538146,916.14655847106,866.29654486392,879.90413730814,839.41274811755,864.17668061866,-829.77904797288,37166.828564173,-11422.802807667,866.24282030079,879.15665367553,843.25054223502,865.52209575596,879.5584237296,838.03288394427,51636.539389908,3349.8462848333,28433.383258748
203,168.88035296564,906.85644821511,866.15246541965,879.71988729815,839.31730201256,864.04210767403,-828.12939370417,36912.522666844,-11408.807397748,866.09910744936,878.97806898583,843.14621400921,865.38232707033,879.37746260197,837.94187899092,51350.51077415,3342.3304196268,28186.796647984
203,168.8869548085,908.46321815813,866.15572507861,879.72437949278,839.31891777197,864.04442324738,-828.15849777622,36951.355463772,-11407.844731703,866.10214570195,878.98199612109,843.1480337428,865.38515209318,879.38174307515,837.94322888526,51390.108949641,3342.2401350509,28226.479324152
204,168.4772780762,899.32597776669,866.01162532066,879.54166112747,839.22353308336,863.90972950348,-826.5071088994,36700.682190638,-11393.685066221,865.9584055713,878.80355604165,843.04377043995,865.24531049787,879.20095720812,837.85226026108,51107.712825953,3334.7021217335,27983.669415327
204,168.4838538274,900.92638232391,866.01487201037,879.54613536089,839.22514242385,863.91203590818,-826.53610479151,36739.361287532,-11392.726130169,865.96143175648,878.80746752896,843.04558292399,865.24812430962,879.2052205859,837.85360482354,51147.154249097,3334.612201421,28023.19510782
205,168.07444452214,891.9400032186,865.87076355795,879.36362721332,839.1298263751,863.77723402692,-824.88313322812,36492.275532997,-11378.406006644,865.81767608028,878.62918360242,842.94139241986,865.10822201317,879.02462113481,837.76267982746,50868.348017478,3327.0531610194,27784.113998667
205,168.080994054,893.53401118183,865.87399721575,879.36808337573,839.13142926589,863.77953121804,-824.91202032195,36530.800175913,-11377.450818548,865.82069013946,878.63307934485,842.94319761986,865.11102455923,879.02886731406,837.76401903202,50907.631919471,3326.9636065869,27823.481937684
206,167.67188331097,884.69651606583,865.72989149508,879.1857960684,839.03618894325,863.64463365359,-823.25761570743,36287.257528546,-11362.973973825,865.67693045544,878.45496284277,842.83908764175,864.97107356926,878.84846515373,837.67314482546,50632.373630014,3319.3846392293,27588.082461555
206,167.67840650487,886.2840986544,865.73311206287,879.19023409929,839.03778535558,863.64692158942,-823.28639343581,36325.627017266,-11362.022550625,865.67993233431,878.45884278658,842.8408855255,864.97386479899,878.85269407722,837.6744786478,50671.499297462,3319.2954520825,27627.291931793
207,167.26962486276,877.59354094527,865.58902031063,879.00817803527,838.94262771011,863.51194059181,-821.63070307901,36085.58375458,-11347.392663488,865.53617998786,878.28090467797,842.73686365465,864.83387692573,878.67249988076,837.58366225657,50399.747643244,3311.6976381905,27395.527651067
207,167.2761216297,879.17467654235,865.59222774509,879.01259789748,838.94421762228,863.51421924116,-821.65937099544,36123.797565268,-11346.445019018,865.53916964587,878.28476878963,842.73865419786,864.83665680129,878.67671151046,837.58499067827,50438.714542147,3311.6088193773,27434.578116261
208,166.86769905578,870.62914116461,865.44816101517,878.83078333773,838.84914947449,863.37916686236,-820.00253991396,35887.210670705,-11331.665707746,865.39543579669,878.10701993896,842.63472787425,864.69664366406,878.49673579578,837.49423899729,50170.428885256,3303.993219602,27206.403341703
208,166.87416930331,872.20380716845,865.45135527109,878.83518496975,838.85073286404,863.38143619265,-820.03109755388,35925.268256621,-11330.721856889,865.39841319154,878.11086816413,842.63651105179,864.69941214595,878.50093007287,837.4955619993,50209.236458436,3303.9047702446,27245.294241725
209,166.46613519197,863.80140914737,865.30732443531,878.65362199103,838.75576090541,863.24632428811,-818.37326853378,35692.095388399,-11315.7966824,865.25470881456,877.9333192426,842.53268757572,864.55938517418,878.3211831703,837.4048817943,49944.376793049,3296.2724260319,27020.663998689
209,166.4725788478,865.36958794771,865.31050547756,878.65800534588,838.75733775498,863.24858427393,-818.40171552359,35729.996322904,-11314.856636218,865.25767391333,877.9371515396,842.53446336824,864.56214223165,878.32536004978,837.4061993618,49983.024605714,3296.1843469548,27059.394896965
210,166.06496203651,857.10847250773,865.16652123027,878.47670384664,838.66246855074,863.113424507,-816.7430291636,35500.195816596,-11299.789104253,865.11400980331,877.75981303103,842.43074990346,864.42211266947,878.14585210794,837.3155972718,49721.551562679,3288.5362806041,26838.26492582
210,166.07137903362,858.67014775552,865.16968902628,878.48106888073,838.66403884426,863.1156751248,-816.77136515014,35537.939703976,-11298.852874243,865.11696257546,877.7636293612,842.43251829303,864.42485827401,878.15001154806,837.31690939107,49760.039211625,3288.4485725864,26876.835416203
211,165.66420781368,850.54848940867,865.02576188659,878.30008663807,838.56927883552,862.98047896937,-815.11195988995,35311.470548109,-11283.646434885,864.97334934932,877.58651156454,842.32892186893,864.28483718266,877.97075253619,837.22639193066,49501.914038523,3280.7857875253,26659.162148673
211,165.67059808462,852.10364462958,865.02891640346,878.30442860802,838.57084255683,862.98272019532,-815.14018452183,35349.056988165,-11282.71403112,864.97628976401,877.59031188885,842.33068283751,864.28757130544,877.97489449482,837.22769858788,49540.241116042,3280.6984513226,26697.57182193
212,165.26390020991,844.11964641735,864.88505671748,878.12374564638,838.47619806241,862.84749893851,-813.48019667741,35125.878809998,-11267.372079598,864.83273786322,877.41342492094,842.22721035126,864.14756956573,877.79589420543,837.13727214903,49285.425664716,3273.0219324692,26483.312366401
212,165.27026368841,845.66826539921,864.88819792287,878.12806922894,838.4777551956,862.84973074921,-813.50830960494,35163.307409741,-11266.443512319,864.83566589008,877.41720920133,842.22896388115,864.15029217844,877.8000186415,837.13857333058,49323.591770192,3272.9349688396,26521.560820344
213,164.86406638142,837.8201580847,864.74441586567,877.94767529194,838.38323241352,862.71449549365,-811.84787339769,34943.380455651,-11250.969390012,864.69218558267,877.24056299895,842.12562209919,864.0103204928,877.62128669225,837.04824418409,49072.048476597,3265.2456832177,26310.672941841
